"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"245532";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245532";"74303";"https://dadosabertos.camara.leg.br/api/v2/deputados/74303";"10000";"Deputado";"PIMENTEL GOMES";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"CE";"1";"1"
"245530";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245530";"74303";"https://dadosabertos.camara.leg.br/api/v2/deputados/74303";"10000";"Deputado";"PIMENTEL GOMES";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"CE";"1";"1"
"245528";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245528";"74863";"https://dadosabertos.camara.leg.br/api/v2/deputados/74863";"10000";"Deputado";"MOREIRA FRANCO";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"RJ";"1";"1"
"245526";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245526";"74660";"https://dadosabertos.camara.leg.br/api/v2/deputados/74660";"10000";"Deputado";"HERCULANO ANGHINETTI";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"MG";"1";"1"
"245524";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245524";"74660";"https://dadosabertos.camara.leg.br/api/v2/deputados/74660";"10000";"Deputado";"HERCULANO ANGHINETTI";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"MG";"1";"1"
"245522";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245522";"73545";"https://dadosabertos.camara.leg.br/api/v2/deputados/73545";"10000";"Deputado";"LUCIANO ZICA";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"245520";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245520";"74777";"https://dadosabertos.camara.leg.br/api/v2/deputados/74777";"10000";"Deputado";"RITA CAMATA";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"ES";"1";"1"
"245518";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245518";"73982";"https://dadosabertos.camara.leg.br/api/v2/deputados/73982";"10000";"Deputado";"LUCIANO CASTRO";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"RR";"1";"1"
"245516";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245516";"73988";"https://dadosabertos.camara.leg.br/api/v2/deputados/73988";"10000";"Deputado";"RENAN KURTZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RS";"1";"1"
"245514";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245514";"74192";"https://dadosabertos.camara.leg.br/api/v2/deputados/74192";"10000";"Deputado";"PAULO MOURÃO";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"TO";"1";"1"
"245512";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245512";"74192";"https://dadosabertos.camara.leg.br/api/v2/deputados/74192";"10000";"Deputado";"PAULO MOURÃO";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"TO";"1";"1"
"245510";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245510";"133969";"https://dadosabertos.camara.leg.br/api/v2/deputados/133969";"10000";"Deputado";"JOÃO PAULO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"245508";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245508";"133969";"https://dadosabertos.camara.leg.br/api/v2/deputados/133969";"10000";"Deputado";"JOÃO PAULO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"245506";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245506";"133969";"https://dadosabertos.camara.leg.br/api/v2/deputados/133969";"10000";"Deputado";"JOÃO PAULO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"245504";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245504";"133969";"https://dadosabertos.camara.leg.br/api/v2/deputados/133969";"10000";"Deputado";"JOÃO PAULO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"245501";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245501";"133969";"https://dadosabertos.camara.leg.br/api/v2/deputados/133969";"10000";"Deputado";"JOÃO PAULO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"245499";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245499";"73673";"https://dadosabertos.camara.leg.br/api/v2/deputados/73673";"10000";"Deputado";"PEDRO WILSON";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"GO";"1";"1"
"245497";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245497";"73655";"https://dadosabertos.camara.leg.br/api/v2/deputados/73655";"10000";"Deputado";"AUGUSTO CARVALHO";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"DF";"1";"1"
"245495";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245495";"73655";"https://dadosabertos.camara.leg.br/api/v2/deputados/73655";"10000";"Deputado";"AUGUSTO CARVALHO";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"DF";"1";"1"
"245493";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245493";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245491";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245491";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245489";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245489";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245487";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245487";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245485";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245485";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245483";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245483";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245481";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245481";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245479";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245479";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245477";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245477";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245475";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245475";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245473";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245473";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245471";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245471";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245470";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245470";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245468";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245468";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245466";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245466";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245464";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245464";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245462";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245462";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245460";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245460";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245458";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245458";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245456";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245456";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245454";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245454";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245452";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245452";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245450";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245450";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245448";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245448";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245446";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245446";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245444";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245444";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245442";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245442";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245440";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245440";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245438";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245438";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245436";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245436";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245434";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245434";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245432";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245432";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245430";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245430";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245428";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245428";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245426";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245426";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245424";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245424";"131182";"https://dadosabertos.camara.leg.br/api/v2/deputados/131182";"10000";"Deputado";"CUNHA BUENO";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"245421";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245421";"73910";"https://dadosabertos.camara.leg.br/api/v2/deputados/73910";"10000";"Deputado";"PAULO PAIM";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"1";"1"
"245419";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245419";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245417";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245417";"74439";"https://dadosabertos.camara.leg.br/api/v2/deputados/74439";"10000";"Deputado";"WOLNEY QUEIROZ";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"1";"1"
"245415";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245415";"74429";"https://dadosabertos.camara.leg.br/api/v2/deputados/74429";"10000";"Deputado";"NILSON GIBSON";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PE";"1";"1"
"245413";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245413";"74429";"https://dadosabertos.camara.leg.br/api/v2/deputados/74429";"10000";"Deputado";"NILSON GIBSON";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PE";"1";"1"
"245411";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245411";"73565";"https://dadosabertos.camara.leg.br/api/v2/deputados/73565";"10000";"Deputado";"VALDEMAR COSTA NETO";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"1";"1"
"245409";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245409";"73541";"https://dadosabertos.camara.leg.br/api/v2/deputados/73541";"10000";"Deputado";"JOSE MACHADO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"245407";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245407";"73668";"https://dadosabertos.camara.leg.br/api/v2/deputados/73668";"10000";"Deputado";"MARCONI PERILLO";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"GO";"1";"1"
"245405";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245405";"73668";"https://dadosabertos.camara.leg.br/api/v2/deputados/73668";"10000";"Deputado";"MARCONI PERILLO";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"GO";"1";"1"
"245403";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/245403";"73434";"https://dadosabertos.camara.leg.br/api/v2/deputados/73434";"10000";"Deputado";"ARNALDO FARIA DE SA";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"SP";"1";"1"
"238351";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/238351";"74436";"https://dadosabertos.camara.leg.br/api/v2/deputados/74436";"10000";"Deputado";"SEVERINO CAVALCANTI";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"PE";"1";"1"
"238350";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/238350";"74829";"https://dadosabertos.camara.leg.br/api/v2/deputados/74829";"10000";"Deputado";"ALEXANDRE CARDOSO";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"RJ";"1";"1"
"238349";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/238349";"73676";"https://dadosabertos.camara.leg.br/api/v2/deputados/73676";"10000";"Deputado";"SANDRO MABEL";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"GO";"1";"1"
"238348";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/238348";"73660";"https://dadosabertos.camara.leg.br/api/v2/deputados/73660";"10000";"Deputado";"OSORIO ADRIANO";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"DF";"1";"1"
"238347";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/238347";"73421";"https://dadosabertos.camara.leg.br/api/v2/deputados/73421";"10000";"Deputado";"RONALDO CEZAR COELHO";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"RJ";"1";"1"
"238346";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/238346";"74530";"https://dadosabertos.camara.leg.br/api/v2/deputados/74530";"10000";"Deputado";"MARCELO DEDA";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SE";"1";"1"
"238345";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/238345";"74829";"https://dadosabertos.camara.leg.br/api/v2/deputados/74829";"10000";"Deputado";"ALEXANDRE CARDOSO";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"RJ";"1";"1"
"238105";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/238105";"74854";"https://dadosabertos.camara.leg.br/api/v2/deputados/74854";"10000";"Deputado";"JOSE MAURICIO";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RJ";"1";"1"
"238033";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/238033";"74218";"https://dadosabertos.camara.leg.br/api/v2/deputados/74218";"10000";"Deputado";"WALTER PINHEIRO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"1";"1"
"238031";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/238031";"73540";"https://dadosabertos.camara.leg.br/api/v2/deputados/73540";"10000";"Deputado";"JOSE GENOINO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"238029";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/238029";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/79";"22000";"Órgão do Senado Federal";"Senado Federal (Comissão Mista - Art 142 e 143 do Regimento Comum)";"";"";"";"1";"1"
"237022";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/237022";"73887";"https://dadosabertos.camara.leg.br/api/v2/deputados/73887";"10000";"Deputado";"ADYLSON MOTTA";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"RS";"1";"1"
"237013";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/237013";"73989";"https://dadosabertos.camara.leg.br/api/v2/deputados/73989";"10000";"Deputado";"TELMO KIRST";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"RS";"1";"1"
"237004";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/237004";"73553";"https://dadosabertos.camara.leg.br/api/v2/deputados/73553";"10000";"Deputado";"NELSON MARQUEZELLI";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"SP";"1";"1"
"236995";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236995";"73894";"https://dadosabertos.camara.leg.br/api/v2/deputados/73894";"10000";"Deputado";"ESTHER GROSSI";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"1";"1"
"236970";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236970";"74554";"https://dadosabertos.camara.leg.br/api/v2/deputados/74554";"10000";"Deputado";"JOSE ROCHA";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"BA";"1";"1"
"236961";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236961";"74023";"https://dadosabertos.camara.leg.br/api/v2/deputados/74023";"10000";"Deputado";"RICARDO RIQUE";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"PB";"1";"1"
"236952";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236952";"73890";"https://dadosabertos.camara.leg.br/api/v2/deputados/73890";"10000";"Deputado";"CARLOS CARDINAL";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RS";"1";"1"
"236945";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236945";"74828";"https://dadosabertos.camara.leg.br/api/v2/deputados/74828";"10000";"Deputado";"ALDIR CABRAL";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"RJ";"1";"1"
"236936";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236936";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"2";"COMISSÃO PERMANENTE";"COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE REDAÇÃO";"";"";"";"1";"1"
"236912";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236912";"74854";"https://dadosabertos.camara.leg.br/api/v2/deputados/74854";"10000";"Deputado";"JOSE MAURICIO";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RJ";"1";"1"
"236903";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236903";"73887";"https://dadosabertos.camara.leg.br/api/v2/deputados/73887";"10000";"Deputado";"ADYLSON MOTTA";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"RS";"1";"1"
"236894";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236894";"74421";"https://dadosabertos.camara.leg.br/api/v2/deputados/74421";"10000";"Deputado";"INOCENCIO OLIVEIRA";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"PE";"1";"1"
"236877";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236877";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"1";"COMISSÃO DIRETORA";"MESA";"";"";"";"1";"1"
"236868";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236868";"74097";"https://dadosabertos.camara.leg.br/api/v2/deputados/74097";"10000";"Deputado";"CONFUCIO MOURA";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"RO";"1";"1"
"236859";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236859";"73661";"https://dadosabertos.camara.leg.br/api/v2/deputados/73661";"10000";"Deputado";"WIGBERTO TARTUCE";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811";"DF";"1";"1"
"236850";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/236850";"74231";"https://dadosabertos.camara.leg.br/api/v2/deputados/74231";"10000";"Deputado";"DALILA FIGUEIREDO";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SP";"1";"1"
"234523";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/234523";"73891";"https://dadosabertos.camara.leg.br/api/v2/deputados/73891";"10000";"Deputado";"DARCISIO PERONDI";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"RS";"1";"1"
"234505";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/234505";"74239";"https://dadosabertos.camara.leg.br/api/v2/deputados/74239";"10000";"Deputado";"PAULO LUSTOSA";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"CE";"1";"1"
"234487";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/234487";"74133";"https://dadosabertos.camara.leg.br/api/v2/deputados/74133";"10000";"Deputado";"LUIZ ALBERTO";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"1";"1"
"234483";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/234483";"73660";"https://dadosabertos.camara.leg.br/api/v2/deputados/73660";"10000";"Deputado";"OSORIO ADRIANO";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"DF";"1";"1"
"234473";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/234473";"73542";"https://dadosabertos.camara.leg.br/api/v2/deputados/73542";"10000";"Deputado";"JOSE PINOTTI";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SP";"1";"1"
"234460";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/234460";"74829";"https://dadosabertos.camara.leg.br/api/v2/deputados/74829";"10000";"Deputado";"ALEXANDRE CARDOSO";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"RJ";"1";"1"
"234445";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/234445";"74231";"https://dadosabertos.camara.leg.br/api/v2/deputados/74231";"10000";"Deputado";"DALILA FIGUEIREDO";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SP";"1";"1"
"234441";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/234441";"74002";"https://dadosabertos.camara.leg.br/api/v2/deputados/74002";"10000";"Deputado";"LUIS ROBERTO PONTE";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"RS";"1";"1"
